latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.712,75.5882,318.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,67,61.03,300.5,11.8,D,0
29.7179,75.6343,317.3,1.1,1.1,11/1/2023,844,Aqua,MODIS,64,61.03,301,11,D,0
29.7354,75.3453,315.9,1.1,1,11/1/2023,844,Aqua,MODIS,52,61.03,299.9,7.6,D,0
29.7373,75.5605,317.4,1.1,1.1,11/1/2023,844,Aqua,MODIS,64,61.03,300.3,10.8,D,0
29.7377,76.0282,318,1.2,1.1,11/1/2023,844,Aqua,MODIS,29,61.03,300.9,9.8,D,0
29.7387,75.572,315.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,59,61.03,300,8.7,D,0
29.7439,75.5645,326.1,1.1,1.1,11/1/2023,844,Aqua,MODIS,78,61.03,300,21.5,D,0
29.7459,76.0146,318.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,22,61.03,301,9.9,D,0
29.7464,76.2633,312.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,48,61.03,300.5,5.9,D,0
29.7474,76.0266,331.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,83,61.03,301.2,28.6,D,0
29.7479,76.2756,313.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,56,61.03,299.9,7.3,D,0
29.7481,75.953,327.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,50,61.03,301.2,19.8,D,0
29.7485,75.7241,318.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,46,61.03,299.7,10.5,D,0
29.7496,75.965,328.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,78,61.03,300.8,22.8,D,0
29.7498,75.4585,325.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,300.8,18.9,D,0
29.75,75.7357,316.9,1.1,1.1,11/1/2023,844,Aqua,MODIS,21,61.03,299.4,8.2,D,0
29.7547,75.9276,320.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,48,61.03,301.6,11.6,D,0
29.7562,75.9395,320.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,37,61.03,300.9,11.7,D,0
29.7591,75.4569,322.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,73,61.03,300.5,16,D,0
29.7606,75.4683,318.4,1.1,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,299.4,10.4,D,0
29.7614,76.0613,315,1.2,1.1,11/1/2023,844,Aqua,MODIS,42,61.03,300.4,6.9,D,0
29.764,75.7268,316.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,46,61.03,299.9,10,D,0
29.7657,77.0315,314.7,1.3,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,303.3,8,D,0
29.7672,75.9499,331.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,57,61.03,301.5,25.9,D,0
29.7678,75.5254,317.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,300.1,9.9,D,0
29.7691,75.6902,319.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,68,61.03,298.9,13.3,D,0
29.7692,75.5369,314.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,54,61.03,299.9,7.5,D,0
29.7702,75.9738,326.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,34,61.03,301.3,18,D,0
29.7706,75.7019,317.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,62,61.03,298.8,11.1,D,0
29.7711,76.0597,317.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,57,61.03,300.5,9.5,D,0
29.7813,75.9843,321.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,42,61.03,301.4,12.8,D,0
29.7845,75.2111,321.7,1.1,1,11/1/2023,844,Aqua,MODIS,71,61.03,302.2,13.7,D,0
29.7917,75.639,330,1.1,1.1,11/1/2023,844,Aqua,MODIS,82,61.03,300.2,25.5,D,0
29.7924,75.5682,313,1.1,1.1,11/1/2023,844,Aqua,MODIS,18,61.03,300.2,5.5,D,0
29.7931,75.6506,321.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,72,61.03,299.3,14.1,D,0
29.794,75.2379,317.6,1.1,1,11/1/2023,844,Aqua,MODIS,59,61.03,301.3,9.3,D,0
29.7971,75.3809,316.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,60,61.03,300.5,9.7,D,0
29.7999,76.055,315.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,24,61.03,300.1,8.5,D,0
29.8015,76.0671,321.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,72,61.03,300.2,14.8,D,0
29.8033,75.7322,332.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,84,61.03,300.9,30.9,D,0
29.8045,76.0599,324.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,300.6,21.4,D,0
29.8089,76.0963,311.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,20,61.03,300.5,6.1,D,0
29.8111,75.2236,325.5,1.1,1,11/1/2023,844,Aqua,MODIS,77,61.03,301.6,17.2,D,0
29.8126,75.5765,314.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,24,61.03,300.7,6.5,D,0
29.8153,75.4069,324.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,301,17.8,D,0
29.8167,75.4182,315.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,57,61.03,299.7,8.4,D,0
29.8189,75.36,318.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,55,61.03,300.2,10,D,0
29.8194,75.7057,314.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,21,61.03,300,6,D,0
29.8208,75.7173,330.3,1.1,1.1,11/1/2023,844,Aqua,MODIS,82,61.03,300.4,26.1,D,0
29.826,75.8365,324.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,300.4,17.9,D,0
29.8267,75.4981,315,1.1,1.1,11/1/2023,844,Aqua,MODIS,55,61.03,300,7.5,D,0
29.8288,76.1804,321.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,72,61.03,302,15.4,D,0
29.8297,75.3697,316.9,1.1,1.1,11/1/2023,844,Aqua,MODIS,61,61.03,300.8,8.8,D,0
29.8303,76.1927,318.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,67,61.03,301.7,11.2,D,0
29.8311,75.381,321.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,52,61.03,300.1,12.4,D,0
29.835,72.7859,311.6,1,1,11/1/2023,844,Aqua,MODIS,11,61.03,300.8,3.9,D,0
29.8362,75.7626,315,1.2,1.1,11/1/2023,844,Aqua,MODIS,13,61.03,299.8,6.3,D,0
29.8365,72.7961,314.6,1,1,11/1/2023,844,Aqua,MODIS,50,61.03,301.6,6,D,0
29.8448,75.4135,320.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,69,61.03,299.9,13.5,D,0
29.854,72.7299,314.4,1,1,11/1/2023,844,Aqua,MODIS,56,61.03,301.1,7.2,D,0
29.854,75.9047,318.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,66,61.03,299.5,11.5,D,0
29.8546,75.8318,319.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,54,61.03,300,9.9,D,0
29.857,75.9286,328,1.2,1.1,11/1/2023,844,Aqua,MODIS,80,61.03,300.7,23.8,D,0
29.8585,75.9405,322.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,73,61.03,299.7,16.4,D,0
29.8705,76.0368,313.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,50,61.03,299.8,7.3,D,0
29.8707,75.7753,316.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,43,61.03,300.1,9.1,D,0
29.8721,75.7871,324,1.2,1.1,11/1/2023,844,Aqua,MODIS,75,61.03,300.7,18.5,D,0
29.8813,75.3263,320.1,1.1,1,11/1/2023,844,Aqua,MODIS,69,61.03,300.8,12.6,D,0
29.8824,75.7134,314.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,50,61.03,300.3,6.5,D,0
29.8827,75.3376,318.9,1.1,1.1,11/1/2023,844,Aqua,MODIS,66,61.03,300.5,11.3,D,2
29.8857,71.4822,315.4,1.1,1,11/1/2023,844,Aqua,MODIS,62,61.03,302.3,7.3,D,0
29.8859,75.5115,317.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,299.9,10.3,D,0
29.8866,75.9059,317.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,61,61.03,300.3,11,D,0
29.8868,75.7486,318.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,67,61.03,300.9,11.2,D,0
29.8874,71.4928,312.8,1.1,1,11/1/2023,844,Aqua,MODIS,50,61.03,302,5.1,D,0
29.8874,75.523,320.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,70,61.03,300.2,14.1,D,0
29.8881,75.9178,313,1.2,1.1,11/1/2023,844,Aqua,MODIS,36,61.03,300,6.5,D,0
29.8896,75.617,312.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,40,61.03,299.9,5.8,D,0
29.8963,76.4111,320.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,71,61.03,302.5,13.6,D,0
29.8979,76.4237,319.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,69,61.03,301.2,11.8,D,0
29.9012,75.556,315.3,1.1,1.1,11/1/2023,844,Aqua,MODIS,56,61.03,300.1,7.8,D,0
29.9034,76.1434,312.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,44,61.03,299.4,7.6,D,0
29.9051,75.2351,329.7,1.1,1,11/1/2023,844,Aqua,MODIS,81,61.03,300,25.6,D,0
29.9065,75.9884,314.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,57,61.03,299.5,8,D,0
29.9108,75.7087,323.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,75,61.03,300.3,16.3,D,0
29.9115,72.1261,312.1,1,1,11/1/2023,844,Aqua,MODIS,47,61.03,301.2,4.8,D,0
29.9123,75.7204,323.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,73,61.03,300.1,16.4,D,0
29.9124,75.8773,318.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,60,61.03,300.1,10.6,D,0
29.9159,75.672,318.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,48,61.03,299.3,10.4,D,0
29.9161,75.9868,313.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,299.4,7.3,D,0
29.9168,75.9131,319.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,69,61.03,299.3,13.5,D,0
29.9179,75.1872,316,1.1,1,11/1/2023,844,Aqua,MODIS,60,61.03,301,8.7,D,0
29.9182,75.7674,316.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,31,61.03,299.5,8.4,D,0
29.9197,75.7792,318.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,66,61.03,299.9,10.9,D,0
29.9212,75.791,315.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,20,61.03,299.8,7.2,D,0
29.928,75.2657,312.9,1.1,1,11/1/2023,844,Aqua,MODIS,43,61.03,300.1,6.6,D,0
29.9365,75.638,318.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,55,61.03,299.6,10.8,D,0
29.9387,75.7761,327.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,67,61.03,299.9,20.6,D,0
29.9447,75.8234,329,1.2,1.1,11/1/2023,844,Aqua,MODIS,81,61.03,299.8,24.2,D,0
29.9462,75.8353,320,1.2,1.1,11/1/2023,844,Aqua,MODIS,52,61.03,299.6,12.1,D,0
29.9525,75.6116,319.1,1.1,1.1,11/1/2023,844,Aqua,MODIS,55,61.03,300.3,11.1,D,0
29.9567,75.8025,322.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,74,61.03,299.7,16.7,D,0
29.9569,76.0792,316.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,300.1,9.9,D,0
29.9583,75.5044,323.1,1.1,1.1,11/1/2023,844,Aqua,MODIS,74,61.03,299.1,17.6,D,0
29.9584,75.1347,313.7,1.1,1,11/1/2023,844,Aqua,MODIS,49,61.03,300.6,6.7,D,0
29.9584,76.0914,330.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,82,61.03,300.4,28.8,D,0
29.9586,73.0581,314.5,1,1,11/1/2023,844,Aqua,MODIS,49,61.03,301.9,5.4,D,0
29.9598,75.1458,313.8,1.1,1,11/1/2023,844,Aqua,MODIS,50,61.03,301.1,6.7,D,0
29.96,74.8808,318.1,1.1,1,11/1/2023,844,Aqua,MODIS,66,61.03,301.1,9.8,D,0
29.9645,73.036,314.8,1,1,11/1/2023,844,Aqua,MODIS,49,61.03,301.4,5.8,D,0
29.9656,75.5621,312.9,1.1,1.1,11/1/2023,844,Aqua,MODIS,44,61.03,299.6,6.7,D,0
29.9674,76.165,312.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,34,61.03,299.5,6.9,D,0
29.9685,75.7403,316.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,38,61.03,299.5,8.2,D,0
29.97,74.9574,318.6,1.1,1,11/1/2023,844,Aqua,MODIS,67,61.03,301.4,10.7,D,2
29.9742,75.4783,320.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,71,61.03,298.9,14.5,D,0
29.9783,76.0137,315.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,48,61.03,299.1,8.7,D,0
29.9792,74.9558,312.1,1.1,1,11/1/2023,844,Aqua,MODIS,20,61.03,300.3,4.5,D,0
29.9798,76.0258,317.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,62,61.03,299.4,10.7,D,0
29.9812,74.8995,312.8,1.1,1,11/1/2023,844,Aqua,MODIS,27,61.03,300.7,5.1,D,0
29.9816,75.8469,316.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,62,61.03,299.1,10.1,D,0
29.9823,75.6185,341.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,90,61.03,300.4,46.1,D,0
29.9825,76.2892,315.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,61,61.03,302.7,6.5,D,0
29.9829,76.0185,323.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,299.7,20.2,D,0
29.9866,73.1258,316.5,1,1,11/1/2023,844,Aqua,MODIS,65,61.03,302.5,7.9,D,0
29.9868,75.8097,322.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,73,61.03,299.1,16.1,D,0
29.988,73.1359,315.9,1,1,11/1/2023,844,Aqua,MODIS,63,61.03,302,7.6,D,0
29.9932,75.6286,324.8,1.1,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,299.6,17.6,D,0
29.9971,74.4605,312.7,1,1,11/1/2023,844,Aqua,MODIS,50,61.03,300.4,5.7,D,0
29.9977,75.979,313.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,25,61.03,299.3,6,D,0
29.9985,74.4711,320.9,1,1,11/1/2023,844,Aqua,MODIS,72,61.03,300.8,13.4,D,0
29.9998,73.0918,311.8,1,1,11/1/2023,844,Aqua,MODIS,46,61.03,300.9,4.5,D,0
30.0093,75.1886,318.5,1.1,1,11/1/2023,844,Aqua,MODIS,56,61.03,300.4,10.4,D,0
30.0107,75.1998,323.3,1.1,1,11/1/2023,844,Aqua,MODIS,75,61.03,299.7,15.8,D,0
30.0118,76.0137,324.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,299.2,19.7,D,0
30.0133,76.0259,314.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,38,61.03,298.7,7.7,D,0
30.0139,76.113,315.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,61,61.03,299.5,10,D,0
30.0169,75.8168,317,1.2,1.1,11/1/2023,844,Aqua,MODIS,64,61.03,298.5,9.9,D,0
30.0183,75.8287,316.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,46,61.03,298.1,9.3,D,0
30.0233,73.2545,318.4,1,1,11/1/2023,844,Aqua,MODIS,69,61.03,302.1,9.3,D,0
30.0241,75.0835,312.5,1.1,1,11/1/2023,844,Aqua,MODIS,44,61.03,300.7,5.8,D,0
30.0247,73.2647,314.9,1,1,11/1/2023,844,Aqua,MODIS,61,61.03,301.5,6.2,D,0
30.0261,75.6589,314.3,1.1,1.1,11/1/2023,844,Aqua,MODIS,38,61.03,299.3,7.2,D,0
30.0279,73.8807,312.7,1,1,11/1/2023,844,Aqua,MODIS,48,61.03,301.3,4.3,D,0
30.0287,75.9124,313.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,298.9,7.8,D,0
30.0302,75.9244,313.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,298.4,7.7,D,0
30.0309,75.851,316.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,41,61.03,299.3,9.6,D,0
30.0324,75.8629,313.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,45,61.03,299.4,7.1,D,0
30.0333,75.0819,312,1.1,1,11/1/2023,844,Aqua,MODIS,37,61.03,299.9,5.1,D,0
30.038,75.7529,321,1.2,1.1,11/1/2023,844,Aqua,MODIS,27,61.03,299.2,12.9,D,0
30.0398,75.9229,311.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,13,61.03,299.4,5.9,D,0
30.0423,75.7585,324.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,33,61.03,299.3,15.3,D,0
30.0475,76.1452,313.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,300.3,7.3,D,0
30.0481,75.3434,327.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,80,61.03,300.4,23.5,D,0
30.0496,75.3547,315.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,60,61.03,299.5,8.5,D,0
30.0505,74.937,317.6,1.1,1,11/1/2023,844,Aqua,MODIS,66,61.03,300.4,10,D,0
30.0525,75.3775,323.4,1.1,1.1,11/1/2023,844,Aqua,MODIS,75,61.03,299.8,17.5,D,0
30.0554,74.9025,314.7,1.1,1,11/1/2023,844,Aqua,MODIS,59,61.03,299.8,7.9,D,0
30.0597,74.9354,316.4,1.1,1,11/1/2023,844,Aqua,MODIS,62,61.03,301,8.6,D,0
30.06,73.3207,313.5,1,1,11/1/2023,844,Aqua,MODIS,57,61.03,301.5,6,D,0
30.0626,75.1045,315.9,1.1,1,11/1/2023,844,Aqua,MODIS,62,61.03,300.4,8.9,D,0
30.0681,75.9922,313,1.2,1.1,11/1/2023,844,Aqua,MODIS,23,61.03,299.5,6.8,D,0
30.0696,76.0043,312.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,20,61.03,298.5,6,D,0
30.0706,75.4445,319.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,69,61.03,298.9,13.6,D,0
30.0714,75.9984,317.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,30,61.03,299,10.8,D,0
30.0744,75.5499,316.3,1.1,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,298.5,11.2,D,0
30.076,76.2164,314.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,56,61.03,301,8.6,D,2
30.0772,76.0653,313.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,52,61.03,298.7,7.7,D,0
30.0776,76.2289,313.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,50,61.03,299.8,8,D,0
30.0782,75.8131,319.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,56,61.03,299.4,11.9,D,0
30.0782,76.1529,311.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,35,61.03,299.6,5.8,D,0
30.0841,75.8609,322.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,74,61.03,299.7,17.2,D,0
30.0856,75.8729,316.3,1.2,1.1,11/1/2023,844,Aqua,MODIS,64,61.03,299.5,10.1,D,0
30.0885,75.7388,325.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,51,61.03,300.7,17.9,D,0
30.0892,75.8235,317.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,51,61.03,299.7,9.9,D,0
30.0912,75.6065,321.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,73,61.03,298.7,15.3,D,0
30.0928,76.0946,310.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,30,61.03,298.8,5,D,0
30.1007,75.6049,319.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,58,61.03,299.4,12.9,D,0
30.1024,75.7728,318.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,40,61.03,299.7,10.4,D,0
30.1033,76.018,311.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,46,61.03,298.5,6.8,D,0
30.1064,74.4567,314.2,1,1,11/1/2023,844,Aqua,MODIS,59,61.03,301.6,6.1,D,0
30.1099,75.3264,312.3,1.1,1.1,11/1/2023,844,Aqua,MODIS,48,61.03,298.9,6.7,D,0
30.1161,75.6501,315.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,30,61.03,299.4,8.3,D,0
30.1184,75.2439,321.2,1.1,1,11/1/2023,844,Aqua,MODIS,41,61.03,300.1,13,D,0
30.1198,75.2552,318.5,1.1,1,11/1/2023,844,Aqua,MODIS,65,61.03,299.7,10.9,D,0
30.1206,74.3563,312.1,1,1,11/1/2023,844,Aqua,MODIS,49,61.03,300.7,4.8,D,0
30.1206,75.6428,319.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,70,61.03,299.5,12.7,D,0
30.121,72.6581,316.5,1,1,11/1/2023,844,Aqua,MODIS,65,61.03,301.4,7.9,D,0
30.1216,74.4322,315.4,1,1,11/1/2023,844,Aqua,MODIS,62,61.03,301.3,7.3,D,0
30.122,75.6971,313.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,54,61.03,298.6,7.5,D,0
30.1234,75.2085,315.1,1.1,1,11/1/2023,844,Aqua,MODIS,50,61.03,300.2,7.4,D,0
30.1301,75.6412,314.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,31,61.03,299.2,7.4,D,0
30.1315,76.0883,312.8,1.2,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,299.1,7.6,D,0
30.1359,75.5331,311.5,1.1,1.1,11/1/2023,844,Aqua,MODIS,40,61.03,298.5,6.2,D,0
30.1385,75.252,331.6,1.1,1,11/1/2023,844,Aqua,MODIS,84,61.03,300.3,27.4,D,0
30.1393,74.4945,330.9,1,1,11/1/2023,844,Aqua,MODIS,83,61.03,301.6,24.9,D,0
30.1394,75.7965,322.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,69,61.03,299.6,15,D,2
30.1417,75.5796,315.9,1.1,1.1,11/1/2023,844,Aqua,MODIS,49,61.03,298.5,9.3,D,0
30.1479,76.0606,313,1.2,1.1,11/1/2023,844,Aqua,MODIS,54,61.03,299.5,7.5,D,0
30.1489,76.3141,323.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,76,61.03,300,18.6,D,0
30.1526,75.5897,311.6,1.1,1.1,11/1/2023,844,Aqua,MODIS,18,61.03,298,5.6,D,0
30.1526,75.7458,328,1.2,1.1,11/1/2023,844,Aqua,MODIS,81,61.03,299.8,23.6,D,0
30.1561,75.0483,311.1,1.1,1,11/1/2023,844,Aqua,MODIS,40,61.03,300.1,5,D,0
30.1577,75.8668,314.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,60,61.03,299,8.4,D,0
30.1618,74.3857,314.1,1,1,11/1/2023,844,Aqua,MODIS,60,61.03,301.6,6.5,D,0
30.1643,75.6835,315.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,63,61.03,299.4,9.7,D,0
30.1651,75.768,321.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,68,61.03,299.3,14.9,D,0
30.1652,74.6879,314.7,1.1,1,11/1/2023,844,Aqua,MODIS,61,61.03,300.3,6.9,D,0
30.1665,75.7799,320.1,1.2,1.1,11/1/2023,844,Aqua,MODIS,56,61.03,299.2,13.1,D,0
30.1679,75.9513,319.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,54,61.03,299.3,12.9,D,0
30.1697,75.2293,321.2,1.1,1,11/1/2023,844,Aqua,MODIS,73,61.03,299.8,15.3,D,0
30.1708,76.4143,312.1,1.3,1.1,11/1/2023,844,Aqua,MODIS,53,61.03,300,5.8,D,0
30.1724,75.8276,313.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,57,61.03,299.2,7.6,D,0
30.1743,74.6863,313.6,1.1,1,11/1/2023,844,Aqua,MODIS,33,61.03,301.6,5.5,D,0
30.1849,76.0106,312.5,1.2,1.1,11/1/2023,844,Aqua,MODIS,44,61.03,299,6.2,D,0
30.1853,74.6335,314.5,1.1,1,11/1/2023,844,Aqua,MODIS,61,61.03,300.7,6.8,D,0
30.1882,74.6551,313.5,1.1,1,11/1/2023,844,Aqua,MODIS,56,61.03,301,5.6,D,0
30.1946,76.009,327.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,80,61.03,299.7,24.2,D,0
30.1973,75.7142,319.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,70,61.03,298.8,14.3,D,0
30.1981,74.7309,313.9,1.1,1,11/1/2023,844,Aqua,MODIS,59,61.03,300.9,6.6,D,0
30.199,75.2358,316.9,1.1,1,11/1/2023,844,Aqua,MODIS,66,61.03,299,10.9,D,0
30.2017,75.1089,315.6,1.1,1,11/1/2023,844,Aqua,MODIS,63,61.03,299.7,9.2,D,0
30.2017,75.7498,311.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,48,61.03,299,6,D,0
30.21,75.895,315.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,42,61.03,299.3,8.5,D,2
30.2116,76.2334,312.6,1.2,1.1,11/1/2023,844,Aqua,MODIS,37,61.03,298.7,6.3,D,0
30.2119,76.4208,332.3,1.3,1.1,11/1/2023,844,Aqua,MODIS,85,61.03,300.9,33.3,D,0
30.2134,76.4336,322.4,1.3,1.1,11/1/2023,844,Aqua,MODIS,65,61.03,300.9,17.4,D,0
30.2143,76.4269,332.3,1.3,1.1,11/1/2023,844,Aqua,MODIS,85,61.03,301.6,32.6,D,0
30.2189,74.6055,313.7,1.1,1,11/1/2023,844,Aqua,MODIS,58,61.03,300.2,6.5,D,0
30.2226,75.9176,313.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,36,61.03,299.4,6.7,D,0
30.2243,76.0918,318.9,1.2,1.1,11/1/2023,844,Aqua,MODIS,70,61.03,299.7,13.5,D,0
30.2255,75.2197,312.8,1.1,1,11/1/2023,844,Aqua,MODIS,53,61.03,299.6,6.7,D,0
30.2259,76.1041,312.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,55,61.03,299.1,6.8,D,0
30.2281,76.2052,318.7,1.2,1.1,11/1/2023,844,Aqua,MODIS,70,61.03,300,12.7,D,0
30.233,75.7388,312.2,1.2,1.1,11/1/2023,844,Aqua,MODIS,49,61.03,298.5,5.8,D,0
30.2334,76.3328,316,1.2,1.1,11/1/2023,844,Aqua,MODIS,66,61.03,299,11.4,D,0
30.2346,75.594,314.7,1.1,1.1,11/1/2023,844,Aqua,MODIS,58,61.03,298.4,9.1,D,0
30.2358,75.8662,314,1.2,1.1,11/1/2023,844,Aqua,MODIS,58,61.03,299.7,7.8,D,0
30.238,75.86,312.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,54,61.03,300,6.3,D,0
30.2452,74.7338,333.7,1.1,1,11/1/2023,844,Aqua,MODIS,86,61.03,301.2,30,D,0
30.2459,75.3791,312.2,1.1,1.1,11/1/2023,844,Aqua,MODIS,49,61.03,298.2,7.1,D,0
30.2472,75.1862,315.6,1.1,1,11/1/2023,844,Aqua,MODIS,48,61.03,299.4,8.2,D,0
30.2489,76.0501,313.4,1.2,1.1,11/1/2023,844,Aqua,MODIS,57,61.03,299.3,7.3,D,0
